NUMERO_INCIDENTE;CODIGO_CRIME;CODIGO_GRUPO_CRIME;DESCRICAO_CRIME;DISTRITO;AREA_REPORTADA;TEVE_TIRO;DATA_OCORRENCIA;ANO;MES;DIA_DA_SEMANA;HORA;ALTO_RISCO;LATITUDE;LONGITUDE
I182053338;3410;Towed;TOWED MOTOR VEHICLE;B2;601;0;07/07/2018 08:11;2018;7;Saturday;8;0;42.33290664;-71.09680555
I182053334;3115;Investigate Person;INVESTIGATE PERSON;B2;318;0;07/07/2018 08:19;2018;7;Saturday;8;0;42.31688133;-71.08874073
I182053322;3114;Investigate Property;INVESTIGATE PROPERTY;B2; ;0;07/07/2018 05:09;2018;7;Saturday;5;0;42.31688133;-71.08874073
I182053319;3301;Verbal Disputes;VERBAL DISPUTE;B2;308;0;07/07/2018 05:02;2018;7;Saturday;5;0;42.31210601;-71.07256779
I182053310;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;901;0;07/07/2018 02:20;2018;7;Saturday;2;0;42.33627151;-71.09187628
I182053310;1402;Vandalism;VANDALISM;B2;901;0;07/07/2018 02:20;2018;7;Saturday;2;0;42.33380238;-71.08880867
I182053302;522;Residential Burglary;BURGLARY - RESIDENTIAL - NO FORCE;B2;604;0;07/07/2018 00:53;2018;7;Saturday;0;0;42.32829617;-71.07508786
I182053302;617;Larceny;LARCENY THEFT FROM BUILDING;B2;604;0;07/07/2018 00:53;2018;7;Saturday;0;0;42.31790476;-71.06706881
I182053302;2610;Other;TRESPASSING;B2;604;0;07/07/2018 00:53;2018;7;Saturday;0;0;0;0
I182053291;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;184;0;07/07/2018 00:40;2018;7;Saturday;0;1;0;0
I182053287;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;288;0;06/07/2018 21:27;2018;7;Friday;21;0;42.32872589;-71.08382217
I182053282;3304;Assembly or Gathering Violations;NOISY PARTY/RADIO-NO ARREST;B2;328;0;06/07/2018 23:14;2018;7;Friday;23;0;42.32692266;-71.08313475
I182053267;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;329;0;06/07/2018 22:26;2018;7;Friday;22;1;42.32018388;-71.09050016
I182053256;1830;Drug Violation;DRUGS - SICK ASSIST - HEROIN;B2;321;0;06/07/2018 21:37;2018;7;Friday;21;0;42.31736471;-71.0779859
I182053255;3201;Property Lost;PROPERTY - LOST;B2;312;0;06/07/2018 03:20;2018;7;Friday;3;0;42.30866068;-71.08818433
I182053250;3115;Investigate Person;INVESTIGATE PERSON;B2;322;0;06/07/2018 19:00;2018;7;Friday;19;0;42.3246387;-71.09531354
I182053248;301;Robbery;ROBBERY - STREET;B2;282;0;06/07/2018 21:09;2018;7;Friday;21;1;42.3072423;-71.08551704
I182053248;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;282;0;06/07/2018 21:09;2018;7;Friday;21;1;42.32387286;-71.08366829
I182053245;1830;Drug Violation;DRUGS - SICK ASSIST - HEROIN;B2;288;0;06/07/2018 20:45;2018;7;Friday;20;0;42.33201285;-71.09598982
I182053238;522;Residential Burglary;BURGLARY - RESIDENTIAL - NO FORCE;B2;296;0;04/07/2018 14:00;2018;7;Wednesday;14;0;42.31250552;-71.08314735
I182053237;3301;Verbal Disputes;VERBAL DISPUTE;B2;305;0;06/07/2018 19:20;2018;7;Friday;19;0;42.32911928;-71.09782102
I182053228;3115;Investigate Person;INVESTIGATE PERSON;B2; ;0;06/07/2018 20:24;2018;7;Friday;20;0;0;0
I182053219;3201;Property Lost;PROPERTY - LOST;B2;911;0;12/06/2018 16:00;2018;6;Tuesday;16;0;42.31369016;-71.07696741
I182053212;3114;Investigate Property;INVESTIGATE PROPERTY;B2;328;0;05/07/2018 16:39;2018;7;Thursday;16;0;42.31557285;-71.07503393
I182053193;3301;Verbal Disputes;VERBAL DISPUTE;B2;319;0;06/07/2018 16:55;2018;7;Friday;16;0;42.31210601;-71.07256779
I182053187;2907;Violations;VAL - OPERATING AFTER REV/SUSP.;B2;279;0;06/07/2018 17:30;2018;7;Friday;17;1;42.33192532;-71.08411222
I182053185;3301;Verbal Disputes;VERBAL DISPUTE;B2;320;0;06/07/2018 17:10;2018;7;Friday;17;0;42.31193478;-71.07341982
I182053154;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;276;0;06/07/2018 15:18;2018;7;Friday;15;1;42.31242132;-71.09154902
I182053111;1874;Drug Violation;DRUGS - OTHER;B2;263;0;06/07/2018 12:57;2018;7;Friday;12;0;42.31242132;-71.09154902
I182053100;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;321;0;06/07/2018 12:30;2018;7;Friday;12;1;42.31924008;-71.08479753
I182053075;2647;Other;THREATS TO DO BODILY HARM;B2;282;0;06/07/2018 11:24;2018;7;Friday;11;0;42.32756936;-71.10181691
I182053066;1510;Firearm Violations;WEAPON - FIREARM - OTHER VIOLATION;B2;326;0;06/07/2018 11:02;2018;7;Friday;11;0;42.30878855;-71.09055618
I182053066;3114;Investigate Property;INVESTIGATE PROPERTY;B2;326;0;06/07/2018 11:02;2018;7;Friday;11;0;42.3166617;-71.07634281
I182053045;611;Larceny;LARCENY PICK-POCKET;B2;285;0;03/07/2018 11:00;2018;7;Tuesday;11;0;42.31735472;-71.0658297
I182053025;613;Larceny;LARCENY SHOPLIFTING;B2;257;0;06/07/2018 08:00;2018;7;Friday;8;0;42.31788029;-71.0862988
I182053024;3114;Investigate Property;INVESTIGATE PROPERTY;B2;183;0;06/07/2018 08:47;2018;7;Friday;8;0;42.31027201;-71.09249374
I182053023;1402;Vandalism;VANDALISM;B2;330;0;05/07/2018 19:45;2018;7;Thursday;19;0;42.32667817;-71.0714811
I182053022;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;262;0;05/07/2018 07:00;2018;7;Thursday;7;0;42.30812619;-71.07692974
I182053020;613;Larceny;LARCENY SHOPLIFTING;B2;287;0;06/07/2018 08:03;2018;7;Friday;8;0;42.30821604;-71.07997835
I182053008;3803;Motor Vehicle Accident Response;M/V ACCIDENT - PERSONAL INJURY;B2;614;0;06/07/2018 06:34;2018;7;Friday;6;0;42.30821604;-71.07997835
I182053006;3802;Motor Vehicle Accident Response;M/V ACCIDENT - PROPERTY  DAMAGE;B2;182;0;06/07/2018 06:51;2018;7;Friday;6;0;42.33209622;-71.09860557
I182052995;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;264;0;06/07/2018 03:06;2018;7;Friday;3;0;42.30878855;-71.09055618
I182052991;3125;Warrant Arrests;WARRANT ARREST;B2;332;0;06/07/2018 01:50;2018;7;Friday;1;0;0;0
I182052991;1844;Drug Violation;DRUGS - POSS CLASS C;B2;332;0;06/07/2018 01:50;2018;7;Friday;1;0;42.31788029;-71.0862988
I182052963;1402;Vandalism;VANDALISM;B2;261;0;05/07/2018 22:00;2018;7;Thursday;22;0;42.33375961;-71.09574009
I182052960;613;Larceny;LARCENY SHOPLIFTING;B2;602;0;05/07/2018 22:25;2018;7;Thursday;22;0;42.33375961;-71.09574009
I182052945;1830;Drug Violation;DRUGS - SICK ASSIST - HEROIN;B2;288;0;05/07/2018 21:27;2018;7;Thursday;21;0;42.33091627;-71.10475823
I182052944;2906;Violations;VAL - OPERATING UNREG/UNINS  CAR;B2;261;0;05/07/2018 20:30;2018;7;Thursday;20;1;42.33091627;-71.10475823
I182052941;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;276;0;05/07/2018 21:08;2018;7;Thursday;21;0;42.33091627;-71.10475823
I182052940;3207;Property Found;PROPERTY - FOUND;B2; ;0;05/07/2018 21:45;2018;7;Thursday;21;0;42.32269854;-71.06699941
I182052934;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;179;0;05/07/2018 20:35;2018;7;Thursday;20;0;42.32269854;-71.06699941
I182052928;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;315;0;05/07/2018 18:30;2018;7;Thursday;18;0;42.3296087;-71.08462109
I182052925;3115;Investigate Person;INVESTIGATE PERSON;B2;911;0;05/07/2018 20:25;2018;7;Thursday;20;0;42.31210601;-71.07256779
I182052918;3114;Investigate Property;INVESTIGATE PROPERTY;B2;259;0;05/07/2018 19:32;2018;7;Thursday;19;0;42.30662845;-71.07906984
I182052909;2660;Other;OTHER OFFENSE;B2; ;0;05/07/2018 19:53;2018;7;Thursday;19;0;42.31250552;-71.08314735
I182052909;2900;Other;VAL - VIOLATION OF AUTO LAW - OTHER;B2; ;0;05/07/2018 19:53;2018;7;Thursday;19;0;42.31791503;-71.09113687
I182052909;2907;Violations;VAL - OPERATING AFTER REV/SUSP.;B2; ;0;05/07/2018 19:53;2018;7;Thursday;19;1;42.31407167;-71.08010711
I182052880;2662;Ballistics;BALLISTICS EVIDENCE/FOUND;B2;298;0;05/07/2018 18:16;2018;7;Thursday;18;1;42.32832226;-71.08321495
I182052872;2646;Liquor Violation;LIQUOR - DRINKING IN PUBLIC;B2;288;0;05/07/2018 14:45;2018;7;Thursday;14;0;42.32832226;-71.08321495
I182052872;2610;Other;TRESPASSING;B2;288;0;05/07/2018 14:45;2018;7;Thursday;14;0;42.33011862;-71.08425106
I182052870;2646;Liquor Violation;LIQUOR - DRINKING IN PUBLIC;B2;288;0;05/07/2018 15:17;2018;7;Thursday;15;0;42.32458598;-71.08214495
I182052865;3625;Other;DANGEROUS OR HAZARDOUS CONDITION;B2;258;0;05/07/2018 15:34;2018;7;Thursday;15;0;42.31878339;-71.09074228
I182052864;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;311;0;05/07/2018 13:50;2018;7;Thursday;13;0;0;0
I182052862;3115;Investigate Person;INVESTIGATE PERSON;B2;318;0;05/07/2018 15:50;2018;7;Thursday;15;0;42.33506218;-71.09316781
I182052833;616;Larceny;LARCENY THEFT OF BICYCLE;B2;329;0;05/07/2018 09:30;2018;7;Thursday;9;0;42.31072113;-71.07537884
I182052831;1402;Vandalism;VANDALISM;B2;325;0;05/07/2018 15:58;2018;7;Thursday;15;0;42.30970016;-71.08582414
I182052828;3115;Investigate Person;INVESTIGATE PERSON;B2;329;0;05/07/2018 15:22;2018;7;Thursday;15;0;42.32851131;-71.07962259
I182052826;2647;Other;THREATS TO DO BODILY HARM;B2;282;0;05/07/2018 09:15;2018;7;Thursday;9;0;42.31039012;-71.0853021
I182052822;1830;Drug Violation;DRUGS - SICK ASSIST - HEROIN;B2;321;0;05/07/2018 15:01;2018;7;Thursday;15;0;42.33239141;-71.081328
I182052816;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;268;0;05/07/2018 14:30;2018;7;Thursday;14;0;42.3247019;-71.07542683
I182052757;1402;Vandalism;VANDALISM;B2;183;0;03/07/2018 23:00;2018;7;Tuesday;23;0;42.3247019;-71.07542683
I182052756;1102;Fraud;FRAUD - FALSE PRETENSE / SCHEME;B2;183;0;05/07/2018 12:01;2018;7;Thursday;12;0;42.31109885;-71.08135829
I182052703;3805;Motor Vehicle Accident Response;M/V ACCIDENT - POLICE VEHICLE;B2;258;0;05/07/2018 09:51;2018;7;Thursday;9;0;42.32823419;-71.08328981
I182052701;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;566;0;04/07/2018 18:00;2018;7;Wednesday;18;0;42.31310004;-71.07639747
I182052684;3802;Motor Vehicle Accident Response;M/V ACCIDENT - PROPERTY  DAMAGE;B2;289;0;05/07/2018 08:30;2018;7;Thursday;8;0;42.31310004;-71.07639747
I182052678;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;323;0;03/07/2018 14:36;2018;7;Tuesday;14;0;0;0
I182052674;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;329;0;05/07/2018 06:50;2018;7;Thursday;6;0;42.315969;-71.066253
I182052674;724;Auto Theft;AUTO THEFT;B2;329;0;05/07/2018 06:50;2018;7;Thursday;6;0;42.32066147;-71.07067867
I182052674;735;Auto Theft Recovery;RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON);B2;329;0;05/07/2018 06:50;2018;7;Thursday;6;0;42.30511375;-71.0824323
I182052661;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;311;0;05/07/2018 03:57;2018;7;Thursday;3;1;42.32105956;-71.07313291
I182052656;3301;Verbal Disputes;VERBAL DISPUTE;B2;316;0;05/07/2018 03:17;2018;7;Thursday;3;0;42.33044113;-71.08373481
I182052650;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;602;0;04/07/2018 23:54;2018;7;Wednesday;23;1;42.3382519;-71.1061384
I182052649;2405;Disorderly Conduct;DISORDERLY CONDUCT;B2;280;0;05/07/2018 02:02;2018;7;Thursday;2;0;42.32236889;-71.07267901
I182052644;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;258;0;05/07/2018 01:49;2018;7;Thursday;1;1;42.31989006;-71.07626209
I182052640;423;Aggravated Assault;ASSAULT - AGGRAVATED;B2;237;0;05/07/2018 00:38;2018;7;Thursday;0;1;42.31578;-71.066399
I182052640;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;237;0;05/07/2018 00:38;2018;7;Thursday;0;1;42.31578;-71.066399
I182052623;3115;Investigate Person;INVESTIGATE PERSON;B2;259;0;04/07/2018 23:00;2018;7;Wednesday;23;0;42.32014754;-71.07368297
I182052614;3002;Medical Assistance;ANIMAL CONTROL - DOG BITES - ETC.;B2;237;0;04/07/2018 21:36;2018;7;Wednesday;21;0;42.33450285;-71.1036802
I182052602;3001;Medical Assistance;DEATH INVESTIGATION;B2;324;1;04/07/2018 21:50;2018;7;Wednesday;21;1;42.32952036;-71.08530641
I182052602;3125;Warrant Arrests;WARRANT ARREST;B2;324;1;04/07/2018 21:50;2018;7;Wednesday;21;1;42.31813233;-71.07470605
I182052596;3402;Service;ANIMAL INCIDENTS;B2;326;0;04/07/2018 22:30;2018;7;Wednesday;22;0;42.33330171;-71.08181675
I182052580;2905;Violations;VAL - OPERATING WITHOUT LICENSE;B2;267;0;04/07/2018 21:05;2018;7;Wednesday;21;1;0;0
I182052572;3811;Motor Vehicle Accident Response;M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY;B2;262;0;03/07/2018 16:00;2018;7;Tuesday;16;0;42.33130578;-71.07194742
I182052566;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;280;0;04/07/2018 19:40;2018;7;Wednesday;19;1;42.31521134;-71.08783592
I182052562;361;Robbery;ROBBERY - OTHER;B2;605;0;04/07/2018 18:48;2018;7;Wednesday;18;1;42.33506218;-71.09316781
I182052562;1402;Vandalism;VANDALISM;B2;605;0;04/07/2018 18:48;2018;7;Wednesday;18;0;42.31613487;-71.07100109
I182052562;3301;Verbal Disputes;VERBAL DISPUTE;B2;605;0;04/07/2018 18:48;2018;7;Wednesday;18;0;0;0
I182052560;3805;Motor Vehicle Accident Response;M/V ACCIDENT - POLICE VEHICLE;B2;311;0;04/07/2018 19:38;2018;7;Wednesday;19;0;0;0
I182052554;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;325;0;04/07/2018 18:45;2018;7;Wednesday;18;0;0;0
I182052553;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;326;1;04/07/2018 18:40;2018;7;Wednesday;18;1;42.3223488;-71.08833084
I182052553;3115;Investigate Person;INVESTIGATE PERSON;B2;326;1;04/07/2018 18:40;2018;7;Wednesday;18;0;42.32995896;-71.08694241
I182052546;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;328;0;04/07/2018 17:43;2018;7;Wednesday;17;0;42.32995896;-71.08694241
I182052538;1300;Recovered Stolen Property;STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING;B2;324;0;04/07/2018 17:00;2018;7;Wednesday;17;0;42.32995896;-71.08694241
I182052532;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;911;0;04/07/2018 15:45;2018;7;Wednesday;15;0;42.315969;-71.066253
I182052527;3820;Motor Vehicle Accident Response;M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY;B2;258;0;04/07/2018 13:38;2018;7;Wednesday;13;0;42.31833211;-71.07782462
I182052516;619;Larceny;LARCENY ALL OTHERS;B2;281;0;04/07/2018 16:15;2018;7;Wednesday;16;0;42.30956305;-71.08990197
I182052514;613;Larceny;LARCENY SHOPLIFTING;B2;311;0;04/07/2018 15:29;2018;7;Wednesday;15;0;42.30870132;-71.07932755
I182052514;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;311;0;04/07/2018 15:29;2018;7;Wednesday;15;0;42.31490506;-71.07866702
I182052512;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;304;0;04/07/2018 15:16;2018;7;Wednesday;15;0;42.30576686;-71.08097517
I182052501;617;Larceny;LARCENY THEFT FROM BUILDING;B2;316;0;04/07/2018 14:23;2018;7;Wednesday;14;0;42.32823419;-71.08328981
I182052498;3820;Motor Vehicle Accident Response;M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY;B2;304;0;04/07/2018 01:33;2018;7;Wednesday;1;0;42.30952511;-71.08261838
I182052488;3301;Verbal Disputes;VERBAL DISPUTE;B2;328;0;04/07/2018 13:28;2018;7;Wednesday;13;0;42.32711298;-71.07662935
I182052488;3125;Warrant Arrests;WARRANT ARREST;B2;328;0;04/07/2018 13:28;2018;7;Wednesday;13;0;42.32138838;-71.06887581
I182052486;619;Larceny;LARCENY ALL OTHERS;B2;295;0;04/07/2018 14:11;2018;7;Wednesday;14;0;42.32138838;-71.06887581
I182052482;2907;Violations;VAL - OPERATING AFTER REV/SUSP.;B2;282;0;04/07/2018 13:37;2018;7;Wednesday;13;1;42.31782662;-71.06834369
I182052473;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;319;0;04/07/2018 01:00;2018;7;Wednesday;1;1;42.29499937;-71.09306615
I182052471;616;Larceny;LARCENY THEFT OF BICYCLE;B2;593;0;04/07/2018 12:58;2018;7;Wednesday;12;0;42.332859;-71.092322
I182052467;3208;Property Lost;PROPERTY - MISSING;B2;614;0;24/04/2018 07:00;2018;4;Tuesday;7;0;42.31587563;-71.08310526
I182052457;1848;Drug Violation;DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP;B2;237;0;04/07/2018 11:48;2018;7;Wednesday;11;0;42.30938437;-71.08262277
I182052457;2905;Violations;VAL - OPERATING WITHOUT LICENSE;B2;237;0;04/07/2018 11:48;2018;7;Wednesday;11;1;42.30938437;-71.08262277
I182052457;2900;Other;VAL - VIOLATION OF AUTO LAW - OTHER;B2;237;0;04/07/2018 11:48;2018;7;Wednesday;11;0;42.30938437;-71.08262277
I182052445;3301;Verbal Disputes;VERBAL DISPUTE;B2;316;0;04/07/2018 11:18;2018;7;Wednesday;11;0;42.31845834;-71.08032338
I182052441;2647;Other;THREATS TO DO BODILY HARM;B2;304;0;04/07/2018 10:38;2018;7;Wednesday;10;0;42.31342215;-71.09348975
I182052433;3301;Verbal Disputes;VERBAL DISPUTE;B2;267;0;04/07/2018 10:02;2018;7;Wednesday;10;0;42.33551534;-71.10083207
I182052408;3502;Missing Person Located;MISSING PERSON - LOCATED;B2;311;0;04/07/2018 06:35;2018;7;Wednesday;6;0;42.32872589;-71.08382217
I182052408;3501;Missing Person Reported;MISSING PERSON;B2;311;0;04/07/2018 06:35;2018;7;Wednesday;6;0;42.31852295;-71.06865846
I182052393;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;909;0;04/07/2018 02:01;2018;7;Wednesday;2;1;42.31993148;-71.06368978
I182052393;1402;Vandalism;VANDALISM;B2;909;0;04/07/2018 02:01;2018;7;Wednesday;2;0;42.31993148;-71.06368978
I182052382;3018;Medical Assistance;SICK/INJURED/MEDICAL - POLICE;B2;329;0;04/07/2018 01:39;2018;7;Wednesday;1;0;42.30545103;-71.08057209
I182052376;3301;Verbal Disputes;VERBAL DISPUTE;B2;316;0;04/07/2018 00:54;2018;7;Wednesday;0;0;42.31955207;-71.06288729
I182052372;413;Aggravated Assault;ASSAULT - AGGRAVATED - BATTERY;B2;327;1;04/07/2018 00:16;2018;7;Wednesday;0;1;42.31841535;-71.07602496
I182052371;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;313;0;03/07/2018 23:58;2018;7;Tuesday;23;1;42.31841535;-71.07602496
I182052355;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;262;0;03/07/2018 22:44;2018;7;Tuesday;22;1;42.31841535;-71.07602496
I182052343;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2; ;0;03/07/2018 22:08;2018;7;Tuesday;22;0;42.31242508;-71.07587329
I182052338;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;326;0;03/07/2018 15:50;2018;7;Tuesday;15;0;42.32832264;-71.07861091
I182052331;3301;Verbal Disputes;VERBAL DISPUTE;B2;309;0;03/07/2018 20:59;2018;7;Tuesday;20;0;42.32070088;-71.07448583
I182052326;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;329;0;03/07/2018 21:03;2018;7;Tuesday;21;1;42.32925905;-71.08482402
I182052325;3114;Investigate Property;INVESTIGATE PROPERTY;B2;280;0;03/07/2018 20:56;2018;7;Tuesday;20;0;42.33267994;-71.109579
I182052324;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;181;0;03/07/2018 20:55;2018;7;Tuesday;20;1;42.33267994;-71.109579
I182052324;3301;Verbal Disputes;VERBAL DISPUTE;B2;181;0;03/07/2018 20:55;2018;7;Tuesday;20;0;42.33267994;-71.109579
I182052307;2907;Violations;VAL - OPERATING AFTER REV/SUSP.;B2;282;0;03/07/2018 19:35;2018;7;Tuesday;19;1;42.31679542;-71.07964562
I182052301;301;Robbery;ROBBERY - STREET;B2;325;0;03/07/2018 19:32;2018;7;Tuesday;19;1;42.31484522;-71.07738943
I182052301;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;325;0;03/07/2018 19:32;2018;7;Tuesday;19;0;42.31224327;-71.07549901
I182052288;3125;Warrant Arrests;WARRANT ARREST;B2;269;0;03/07/2018 18:17;2018;7;Tuesday;18;0;42.31224327;-71.07549901
I182052284;613;Larceny;LARCENY SHOPLIFTING;B2;276;0;03/07/2018 18:32;2018;7;Tuesday;18;0;42.31204931;-71.07700088
I182052284;1402;Vandalism;VANDALISM;B2;276;0;03/07/2018 18:32;2018;7;Tuesday;18;0;42.31743922;-71.07547845
I182052284;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;276;0;03/07/2018 18:32;2018;7;Tuesday;18;0;42.33414659;-71.09470188
I182052281;3018;Medical Assistance;SICK/INJURED/MEDICAL - POLICE;B2;329;0;03/07/2018 18:36;2018;7;Tuesday;18;0;42.31735472;-71.0658297
I182052280;2611;Other;ABDUCTION - INTICING;B2;329;0;03/07/2018 18:37;2018;7;Tuesday;18;0;42.32734996;-71.0830985
I182052273;3115;Investigate Person;INVESTIGATE PERSON;B2;324;0;03/07/2018 17:29;2018;7;Tuesday;17;0;42.3169665;-71.08254058
I182052271;3802;Motor Vehicle Accident Response;M/V ACCIDENT - PROPERTY  DAMAGE;B2;320;0;03/07/2018 17:53;2018;7;Tuesday;17;0;42.3169665;-71.08254058
I182052262;1001;Counterfeiting;FORGERY / COUNTERFEITING;B2;593;0;03/07/2018 14:57;2018;7;Tuesday;14;0;42.31943966;-71.09467467
I182052259;616;Larceny;LARCENY THEFT OF BICYCLE;B2; ;0;03/07/2018 16:34;2018;7;Tuesday;16;0;42.31283412;-71.08974712
I182052259;2616;Other;POSSESSION OF BURGLARIOUS TOOLS;B2; ;0;03/07/2018 16:34;2018;7;Tuesday;16;0;42.32042206;-71.09360887
I182052258;1402;Vandalism;VANDALISM;B2;304;0;03/07/2018 12:54;2018;7;Tuesday;12;0;42.30942147;-71.07460029
I182052253;3115;Investigate Person;INVESTIGATE PERSON;B2;265;0;03/07/2018 16:02;2018;7;Tuesday;16;0;42.30942147;-71.07460029
I182052252;3114;Investigate Property;INVESTIGATE PROPERTY;B2;330;0;03/07/2018 14:49;2018;7;Tuesday;14;0;42.32527567;-71.08351579
I182052251;2646;Liquor Violation;LIQUOR - DRINKING IN PUBLIC;B2;288;0;03/07/2018 16:27;2018;7;Tuesday;16;0;42.32866284;-71.08563401
I182052251;2610;Other;TRESPASSING;B2;288;0;03/07/2018 16:27;2018;7;Tuesday;16;0;42.30896597;-71.08447123
I182052244;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;329;0;03/07/2018 01:00;2018;7;Tuesday;1;0;42.3340081;-71.10527895
I182052237;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;318;0;03/07/2018 15:28;2018;7;Tuesday;15;0;42.33962338;-71.10649737
I182052227;2629;Harassment;HARASSMENT;B2;280;0;03/07/2018 14:38;2018;7;Tuesday;14;0;42.31930215;-71.06494649
I182052224;3115;Investigate Person;INVESTIGATE PERSON;B2;323;0;03/07/2018 14:38;2018;7;Tuesday;14;0;42.31930215;-71.06494649
I182052213;3201;Property Lost;PROPERTY - LOST;B2;329;0;01/07/2018 18:30;2018;7;Sunday;18;0;42.31930215;-71.06494649
I182052211;614;Larceny From Motor Vehicle;LARCENY THEFT FROM MV - NON-ACCESSORY;B2;300;0;03/07/2018 13:00;2018;7;Tuesday;13;0;42.31930215;-71.06494649
I182052210;2647;Other;THREATS TO DO BODILY HARM;B2;258;0;03/07/2018 13:00;2018;7;Tuesday;13;0;42.3125963;-71.09287584
I182052209;3301;Verbal Disputes;VERBAL DISPUTE;B2;264;0;03/07/2018 13:59;2018;7;Tuesday;13;0;42.31852698;-71.09664983
I182052191;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2; ;0;03/07/2018 13:03;2018;7;Tuesday;13;0;42.32491307;-71.0767717
I182052176;3125;Warrant Arrests;WARRANT ARREST;B2;280;0;03/07/2018 12:23;2018;7;Tuesday;12;0;42.31598547;-71.07986094
I182052175;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;287;0;03/07/2018 12:07;2018;7;Tuesday;12;0;42.31598547;-71.07986094
I182052166;3201;Property Lost;PROPERTY - LOST;B2;265;0;02/07/2018 18:00;2018;7;Monday;18;0;42.33380238;-71.08880867
I182052158;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;311;0;02/07/2018 19:00;2018;7;Monday;19;0;42.33380238;-71.08880867
I182052156;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;239;0;03/07/2018 11:00;2018;7;Tuesday;11;0;42.30938437;-71.08262277
I182052145;735;Auto Theft Recovery;RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON);B2;290;0;03/07/2018 09:53;2018;7;Tuesday;9;0;42.31220513;-71.09331298
I182052144;3111;License Violation;LICENSE PREMISE VIOLATION;B2;587;0;03/07/2018 10:57;2018;7;Tuesday;10;0;42.31368925;-71.0742708
